x_tokens,y_tokens
"['montrez-moi', 'le', 'chemin', 'vers', 'la', 'station', ""s'il"", 'vous', 'plait']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['dépêche-toi', 'et', 'tu', 'ne', 'rateras', 'pas', 'le', 'train']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', 'admire', 'your', 'ignorance']","['EN', 'EN', 'EN', 'EN']"
"['je', 'vous', 'prie', 'de', ""m'excuser"", 'de', 'ne', 'pas', 'vous', 'avoir', 'écrit', 'plus', 'tôt']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""qu'est-ce"", 'qui', 'vous', 'inquiète']","['FR', 'FR', 'FR', 'FR']"
"['la', 'société', 'a', 'coulé', 'à', 'cause', ""d'un"", 'manque', 'de', 'capitaux']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""s'il"", 'travaillait', 'dur', 'il', 'pourrait', 'avoir', 'son', 'examen']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['what', 'have', 'you', 'done', 'with', 'your', 'car']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['quoi', ""t'as"", 'mangé', 'mon', 'ours', 'en', 'chocolat']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', ""t'aiderai"", 'avec', 'plaisir']","['FR', 'FR', 'FR', 'FR']"
"['vous', 'ne', 'devez', 'pas', 'toucher', 'les', 'tableaux']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['est-ce', 'que', 'tu', 'vas', 'juste', 'rester', 'là', 'debout', 'toute', 'la', 'journée']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['passe', 'un', 'bonjour', 'à', 'ta', 'femme']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['le', 'film', 'commence']","['FR', 'FR', 'FR']"
"['nous', 'devrions', 'nous', 'occuper', 'de', 'cette', 'affaire', 'sans', 'tarder']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'have', 'bought', 'more', 'postage', 'stamps', 'than', 'are', 'necessary']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['votre', 'question', 'ne', 'se', 'réfère', 'pas', 'au', 'sujet']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['quelle', 'est', 'votre', 'plus', 'grande', 'source', ""d'inspiration""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['fais', 'ce', ""qu'il"", 'te', 'plaît']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['what', 'languages', 'do', 'they', 'speak', 'in', 'korea']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['plus', 'le', 'corps', 'est', 'petit', 'plus', 'probablement', 'la', 'personne', 'souffrira', 'des', 'effets', 'néfastes', 'de', 'radiations']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['there', 'is', 'nothing', 'wrong', 'with', 'you']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""it's"", 'cold']","['EN', 'EN']"
"['please', 'keep', 'me', 'informed']","['EN', 'EN', 'EN', 'EN']"
"['normalement', 'les', 'loups', ""n'attaquent"", 'pas', 'les', 'gens']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""j'ai"", 'senti', 'la', 'maison', 'bouger']","['FR', 'FR', 'FR', 'FR', 'FR']"
"[""j'ai"", 'un', 'peu', ""d'argent""]","['FR', 'FR', 'FR', 'FR']"
"['je', 'pouvais', 'voir', 'la', 'tour', 'de', 'tokyo', 'au', 'loin']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['puis-je', 'utiliser', 'ton', 'stylo']","['FR', 'FR', 'FR', 'FR']"
"['car', 'je', 'sais', 'le', 'chinois']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['there', 'is', 'enough', 'bread', 'for', 'all', 'of', 'you']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['your', 'answer', 'is', 'right']","['EN', 'EN', 'EN', 'EN']"
"['tu', 'aurais', 'dû', 'accepter', 'son', 'conseil']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['elle', 'est', 'au', 'bord', 'de', 'la', 'crise', 'de', 'nerfs']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['can', 'you', 'imagine', 'me', 'making', 'a', 'cake']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', ""n'a"", 'pas', 'envie', 'que', 'tu', 'lui', 'racontes', 'votre', 'vie', 'sexuelle']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['he', 'has', 'been', 'warned', 'on', 'several', 'occasions']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""t'es-tu"", 'déjà', 'remis', 'de', 'ton', 'rhume']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['vous', 'vous', 'en', 'êtes', 'très', 'bien', 'sortis']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', 'dois', 'écrire', 'une', 'lettre', 'as-tu', 'du', 'papier']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['les', 'mauvaises', 'nouvelles', 'ont', 'des', 'ailes']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['combien', 'de', 'temps', 'pensez-vous', 'que', 'cela', 'prendra', 'pour', 'aller', 'à', ""l'aéroport""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['en', 'cas', ""d'urgence"", 'appuyez', 'sur', 'ce', 'bouton']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""j'ai"", 'pris', 'un', 'peu', 'de', 'poids', ""l'année"", 'dernière']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['if', 'you', 'could', 'only', 'speak', 'english', 'you', 'would', 'be', 'perfect']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'te', 'prie', 'de', ""m'excuser"", 'si', 'je', ""t'ai"", 'blessée']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', 'veux', 'dormir', 'encore', 'un', 'peu']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'a', 'quelque', 'chose', ""d'un"", 'érudit']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['petit', 'à', 'petit', 'vous', 'remarquerez', 'des', 'améliorations', 'dans', 'vos', 'écrits']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['in', 'the', 'end', 'i', 'found', 'out', 'what', 'was', 'wrong', 'with', 'my', 'tv']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'ought', 'to', 'have', 'seen', 'it']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['tu', 'serais', 'surprise', 'de', 'ce', 'que', 'tu', 'peux', 'apprendre', 'en', 'une', 'semaine']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['the', 'small', 'island', 'looked', 'like', 'a', 'tortoise', 'from', 'a', 'distance']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['tu', 'penses', ""qu'un"", 'jour', 'les', 'hommes', 'coloniseront', 'la', 'lune']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['if', 'you', 'do', 'not', 'have', 'this', 'program', 'you', 'can', 'download', 'it', 'now']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', 'se', 'trouve', 'que', ""j'ai"", 'vu', 'mon', 'ami', 'marcher', 'au', 'loin']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""you're"", 'just', 'running', 'away', 'from', ""life's"", 'problems']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['please', 'help', 'yourself', 'to', 'the', 'cake']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['lucy', 'is', 'a', 'pretty', 'little', 'girl']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['combien', 'de', 'temps', 'cela', 'prend-il', 'depuis', ""l'aéroport"", 'à', 'ton', 'bureau']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""qu'est-ce"", 'qui', 'a', 'été', 'volé']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['je', ""n'ai"", 'pas', 'de', 'véritable', 'intention']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['all', 'of', 'a', 'sudden', 'the', 'sky', 'became', 'overcast']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['we', 'can', 'see', 'the', 'island', 'in', 'the', 'distance']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['traveling', 'abroad', 'is', 'very', 'interesting']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'you', 'have', 'any', 'foreign', 'stamps']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['environmental', 'changes', 'gave', 'rise', 'to', 'new', 'species']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'you', 'have', 'an', 'opinion']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['english', 'is', 'spoken', 'in', 'america']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'early', 'bird', 'catches', 'the', 'worm']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['le', 'roi', 'est', 'allé', 'chasser', 'ce', 'matin']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['there', 'are', 'too', 'many', 'things', 'to', 'do']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['how', 'thoughtless', 'of', 'you', 'to', 'do', 'that']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', 'est', 'difficile', 'de', 'se', 'réveiller', 'les', 'matins', 'froids']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['schools', 'are', 'expected', 'to', 'meet', 'the', 'needs', 'of', 'every', 'child', 'regardless', 'of', 'ability']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['a', 'foreign', 'language', 'cannot', 'be', 'mastered', 'in', 'a', 'year', 'or', 'so']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['vous', 'êtes', 'sur', 'la', 'bonne', 'piste']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['our', 'project', ""didn't"", 'get', 'off', 'the', 'ground', 'until', 'he', 'joined', 'the', 'company']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['notre', 'nouveau', 'quartier', 'général', 'se', 'trouve', 'à', 'tokyo']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ces', 'temps-ci', 'les', 'affaires', 'ne', 'sont', 'pas', 'bonnes']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['what', 'are', 'you', 'doing']","['EN', 'EN', 'EN', 'EN']"
"['vous', 'recevrez', 'une', 'bicyclette', 'pour', 'votre', 'anniversaire']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'y', 'a', 'beaucoup', 'de', 'mots', 'que', 'je', 'ne', 'comprends', 'pas']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['est-ce', 'votre', 'verre', 'ou', 'celui', 'de', 'votre', 'sœur']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['management', 'of', 'a', 'company', 'is', 'different', 'from', 'ownership', 'of', 'a', 'company']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['they', 'sell', 'fish', 'and', 'meat']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['tu', 'dois', 'être', 'fatigué', 'après', 'un', 'si', 'long', 'voyage']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['tu', 'es', 'beaucoup', 'trop', 'gentille', 'avec', 'moi']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'y', 'a', 'encore', 'de', 'la', 'lumière', 'dehors']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""i'll"", 'call', 'them', 'tomorrow', 'when', 'i', 'come', 'back']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['your', 'book', 'is', 'on', 'the', 'desk']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'world', 'is', 'full', 'of', 'fools']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'would', 'like', 'to', 'sit', 'in', 'the', 'non-smoking', 'section']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'would', 'like', 'to', 'go', 'with', 'you']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['we', 'were', 'surprised', 'at', 'his', 'conduct']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['ton', 'appareil', 'photo', 'est', 'seulement', 'deux', 'fois', 'plus', 'petit', 'que', 'le', 'mien']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', ""didn't"", 'hear', 'you']","['EN', 'EN', 'EN', 'EN']"
"['i', 'made', 'a', 'deposit', 'of', '1,000', 'at', 'the', 'bank']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['pourrais-tu', 'me', 'rendre', 'un', 'service', ""s'il"", 'te', 'plaît']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['notre', 'dette', 'totale', ""s'élève"", 'à', 'dix', 'mille', 'dollars']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['tu', 'ne', 'connais', 'pas', ""l'allemand"", ""n'est-ce"", 'pas']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['turn', 'down', 'the', 'volume', 'please']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['are', 'there', 'any', 'books', 'under', 'the', 'desk']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['for', 'what']","['EN', 'EN']"
"[""s'il"", 'avait', 'su', 'ce', 'qui', 'était', 'sur', 'le', 'point', 'de', 'se', 'passer', 'il', 'aurait', 'modifié', 'son', 'plan']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['what', 'would', 'you', 'do', 'if', 'you', 'were', 'in', 'my', 'place']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['fumer', 'affectera', 'votre', 'santé']","['FR', 'FR', 'FR', 'FR']"
"['à', 'en', 'juger', ""d'après"", 'le', 'ciel', 'il', 'fera', 'beau', 'demain']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['à', 'quel', 'parti', 'êtes-vous', 'affilié']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['that', 'which', 'is', 'easily', 'acquired', 'is', 'easily', 'lost']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'can', 'do', 'it']","['EN', 'EN', 'EN', 'EN']"
"['ma', 'note', 'à', ""l'examen"", ""d'anglais"", 'était', 'à', 'peu', 'près', 'à', 'la', 'moyenne', 'de', 'la', 'classe']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'agreed', 'among', 'ourselves']","['EN', 'EN', 'EN', 'EN']"
"['science', 'does', 'not', 'solve', 'all', 'the', 'problems', 'of', 'life']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'weather', 'being', 'rainy', 'the', 'baseball', 'game', 'was', 'cancelled']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['une', 'variété', 'de', 'créatures', 'peut', 'être', 'vue', 'sous', ""l'eau""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ma', 'femme', ""m'appelle"", 'souvent', 'pendant', ""qu'elle"", 'voyage', 'à', ""l'étranger""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['a', 'camel', 'can', 'store', 'a', 'large', 'amount', 'of', 'water', 'in', 'the', 'hump', 'on', 'its', 'back']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['where', 'will', 'we', 'meet']","['EN', 'EN', 'EN', 'EN']"
"['poor', 'is', 'not', 'the', 'one', 'who', 'has', 'too', 'little', 'but', 'the', 'one', 'who', 'wants', 'too', 'much']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['les', 'docteurs', 'ont', 'découvert', 'des', 'données', 'surprenantes']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', 'suppose', ""you're"", 'hungry']","['EN', 'EN', 'EN', 'EN']"
"['il', ""n'y"", 'avait', 'pas', 'âme', 'qui', 'vive']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['sièges-tu', 'au', 'comité']","['FR', 'FR', 'FR']"
"['you', 'should', 'do', 'your', 'best', 'in', 'everything']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'will', 'say', 'and', 'do', 'things', 'your', 'parents', 'said', 'and', 'did', 'even', 'if', 'you', 'swore', 'you', 'would', 'never', 'do', 'them']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""it's"", 'been', 'ten', 'years', 'since', 'we', 'last', 'met']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['we', 'found', 'the', 'front', 'door', 'locked']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['où', 'se', 'trouve', 'le', 'téléphone', 'public', 'le', 'plus', 'proche']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['aimes-tu', ""qu'on"", 'te', 'fasse', 'attendre']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['faites-vous', 'partie', 'du', 'comité']","['FR', 'FR', 'FR', 'FR']"
"['ces', 'jours-ci', 'les', 'motifs', 'derrière', 'le', 'mariage', 'ne', 'sont', 'pas', 'nécessairement', 'purs']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['la', 'rencontre', 'sportive', 'a', 'été', 'retardée', 'à', 'cause', 'de', 'la', 'pluie']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['the', 'whole', 'is', 'greater', 'than', 'the', 'sum', 'of', 'the', 'parts']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'you', 'remember']","['EN', 'EN', 'EN']"
"['the', 'circumstances', 'did', 'not', 'allow', 'me', 'to', 'go', 'abroad']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['est-ce', 'que', 'tu', 'sais', 'conduire']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['in', 'short', 'all', 'our', 'efforts', 'resulted', 'in', 'nothing']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['profite', 'bien', 'de', 'tes', 'vacances']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['tu', ""n'aurais"", 'pas', 'dû', 'te', 'presser', 'tu', 'es', 'arrivée', 'trop', 'tôt']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['do', 'you', 'want', 'fruit', 'juice']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'may', 'go', 'or', 'stay', 'at', 'will']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'have', 'no', 'interest', 'in', 'putting', 'my', 'money', 'into', 'your', 'dreams']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['to', 'my', 'astonishment', 'my', 'money', 'was', 'gone']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""c'est"", 'tout']","['FR', 'FR']"
"[""there's"", 'no', 'need', 'to', 'cry', 'like', 'a', 'child']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['what', 'did', 'you', 'do', 'on', 'your', 'vacation']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['it', 'stopped', 'snowing', 'an', 'hour', 'ago']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'pense', 'que', 'ton', 'anglais', ""s'est"", 'beaucoup', 'amélioré']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['le', 'thermomètre', 'descend', 'souvent', 'en', 'dessous', 'de', 'zéro']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'y', 'a', 'des', 'milliards', ""d'étoiles"", 'dans', 'le', 'ciel']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['this', 'is', 'not', 'important']","['EN', 'EN', 'EN', 'EN']"
"['every', 'rose', 'has', 'its', 'thorns']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['what', 'you', 'say', 'is', 'right']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['rien', 'ne', 'vaut', 'un', 'bon', 'bain', 'chaud']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['kyoto', 'is', 'famous', 'for', 'its', 'old', 'temples']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['quand', 'est-ce', ""qu'on"", 'mange', ""j'ai"", 'faim']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""j'aurai"", 'plaisir', 'à', 'vous', 'aider']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['vous', 'irez', 'à', ""l'école"", 'demain']","['FR', 'FR', 'FR', 'FR', 'FR']"
['reposez-vous'],['FR']
"[""i'm"", 'at', 'a', 'loss', 'for', 'words']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['pouvez-vous', ""m'indiquer"", 'le', 'chemin', ""jusqu'à"", 'la', 'gare']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['school', 'being', 'over', 'we', 'went', 'swimming', 'in', 'the', 'pool']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['have', 'you', 'got', 'a', 'pen']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'le', 'ferai', 'si', 'vous', 'insistez']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['can', 'you', 'put', 'on', 'a', 'kimono', 'by', 'yourself']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['bonjour', 'puis-je', 'parler', 'à', 'm', 'johnson', ""s'il"", 'vous', 'plaît']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'took', 'cover', 'from', 'the', 'thunder', 'shower']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['no', 'kidding']","['EN', 'EN']"
"['salut', 'comment', 'vas-tu']","['FR', 'FR', 'FR']"
"['dépêche-toi', 'ou', 'tu', 'vas', 'rater', 'ton', 'train']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['be', 'sure', 'to', 'look', 'over', 'your', 'paper', 'again', 'before', 'you', 'hand', 'it', 'in']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'temperature', 'has', 'suddenly', 'dropped']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['vous', 'avez', 'exactement', 'refait', 'la', 'même', 'erreur']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['vous', 'pouvez', 'prendre', 'la', 'grande', 'boîte', 'ou', 'la', 'petite']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'ought', 'to', 'have', 'seen', 'the', 'exhibition']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['ta', 'conduite', 'est', 'trop', 'extravagante']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['how', 'kind', 'you', 'are']","['EN', 'EN', 'EN', 'EN']"
"[""n'hésitez"", 'pas', 'à', 'poser', 'des', 'questions', 'si', 'vous', 'ne', 'comprenez', 'pas']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['tu', 'as', 'tendance', 'à', 'être', 'oublieux']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['life', 'begins', 'when', ""you're"", 'ready', 'to', 'live', 'it']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['it', 'was', 'dark', 'under', 'the', 'bridge']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['les', 'chaussures', 'sont', 'raides', 'quand', 'elles', 'sont', 'neuves']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'go', 'first']","['EN', 'EN', 'EN']"
"['as', 'long', 'as', ""you're"", 'here', ""i'll"", 'stay']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
